ProductId,main_gemstone_shape,main_gemstone_size,gold_18k_weight,gold_14k_weight,plat_900_weight,surface_plain_pattern,catalogue_color
Pattern,Shape2,Size2,SL2,Shape3,Size3,,
789,Princess,5,2.47,2.07,,,
790,Emerald,7,2.42,2.03,3.19,,
791,Emerald,6,2.5,2.09,3.3,,
792,Emerald,12.4,4.18,3.9,,,
793,Emerald,9,3.27,3.05,,,
794,Pear,6,2.41,2.01,3.18,,
795,Heart,6,2.2,1.84,2.9,,
796,Heart,5.4,3.08,2.58,4.07,,
797,Heart,5.4,2.72,2.54,,,
798,Heart,5,2.33,1.95,3.08,,
799,Heart,6.3,1.5,1.26,1.98,,
800,Heart,6.5,2.94,2.46,3.88,,
801,Heart,6,3.26,2.73,4.3,,
802,Heart,5.5,3.09,2.84,4.08,,
803,Heart,5.4,3.42,2.86,4.51,,
804,Heart,5.4,1.86,1.55,2.46,,
805,Heart,5,2.47,2.07,3.26,,
806,Heart,5,2.12,1.77,,,
807,Heart,5,2.02,1.69,-,,
808,Heart,5,2.52,2.1,,,
809,Heart,5,2,1.84,,,
810,Oval,8,2.7,2.25,3.56,,
811,Round,5.4,2.96,2.47,3.91,,
812,Round,5.4,3.41,3.18,,,
813,Round,5.4,3.47,3.24,,,
814,Round,5.4,3.85,3.59,,,
815,Round,5.4,3.15,2.63,4.16,,
816,Round,5.4,5.06,4.65,,,
817,Round,5.4,4.65,4.34,,,
818,Round,6.3,4.46,4.15,,,
819,Round,5.4,2.47,2.06,3.26,,
820,,,5.88,5.4,7.76,,
821,,,5.58,5.47,4.72,,
822,,,5.34,4.9,7.05,,
823,,,5.55,5.09,7.32,,
824,,,3.25,2.72,,,
825,,,5.86,5.38,7.73,,
826,,,10.25,8.56,,,
827,,,5.15,4.21,,,
828,,,5.56,5.11,7.34,,
829,,,3.99,3.34,,,
830,,,4.62,4.25,,,
831,,,3.91,3.65,,,
832,,,5.65,5.27,,,
833,,,3.96,3.31,,,
834,,,6.1,5.69,,,
835,,,4.15,3.87,5.56,,
836,,,4,3.68,,,
837,,,8.23,7.67,,,
838,,,5.89,5.41,7.77,,
839,,,7.08,6.6,,,
840,,,8.31,7.75,,,
841,,,5.54,5.17,,,
842,,,5.48,5.11,,,
843,,,7.37,6.87,,,
844,,,3.56,3.27,4.7,,
845,,,4.64,4.26,6.13,,
846,,,3.05,2.55,,,
847,,,4.49,4.19,,,
848,,,2.88,2.41,,,
849,,,10.1,8.44,,,
850,,,5.65,4.73,,,
851,,,5.18,4.76,6.84,,
852,,,3.9,3.2,,,
853,,,8.19,7.64,,,
854,,,3.92,3.28,,,
855,,,4.22,3.53,,,
856,,,4.18,3.5,,,
857,,,4.74,3.96,,,
858,,,3.43,3.15,4.52,,
859,,,6.11,5.11,,,
860,,,4.34,3.63,,,
861,,,5.36,4.92,7.07,,
862,,,3.72,3.42,4.91,,
863,,,3.17,2.65,,,
864,,,3.24,2.71,,,
865,,,6.59,6.05,8.7,,
866,,,5.67,5.21,7.49,,
867,,,3.82,3.51,5.04,,
868,,,3.46,3.23,4.64,,
869,,,4.53,4.22,6.07,,
870,,,3.83,3.52,5.06,,
871,,,3.41,3.18,4.57,,
872,,,4.31,4.02,5.78,,
873,,,4.13,3.85,,,
874,,,4.51,4.14,5.95,,
875,,,5.36,4.92,7.07,,
876,,,5.28,4.92,7.08,,
877,,,4.75,4.36,6.27,,
878,,,5.7,4.74,7.52,,
879,,,5.53,4.68,7.41,,
880,,,4.79,4.4,6.32,,
881,,,4.55,3.81,,,
882,,,6.56,5.48,,,
883,,,5.61,5.15,5.53,,
884,,,7.65,7.03,10.1,,
885,,,5.56,4.64,,,
886,,,5.77,4.83,,,
887,,,8.18,7.51,10.79,,
888,,,6.08,5.08,,,
889,,,6.55,4.87,,,
890,,,7.33,6.13,,,
891,,,3.94,3.62,5.2,,
892,,,5.55,4.64,,,
893,,,3.89,3.25,,,
894,,,3.3,2.76,,,
895,,,3.29,2.75,,,
896,,,5.45,4.55,,,
897,,,6.4,5.97,,,
898,,,7.6,7.14,,,
899,,,5.27,4.24,6.95,,
900,,,6.32,5.27,8.32,,
901,,,5.1,4.68,6.73,,
902,,,8.34,7.77,,,
903,,,6.11,5.61,,,
904,,,9.84,9.17,,,
905,,,4.58,4.2,6.05,,
906,,,5.89,5.41,,,
907,,,4.13,3.79,5.45,,
908,Round,4.1,8.16,6.82,,,
909,Round,4.5,7.45,6.84,9.84,,
910,,,5.48,4.58,,,
911,,3.6,6.35,5.92,8.51,,
912,Round,3.6,4.68,3.91,,,
913,,,8.38,7.01,,,
914,,,6.62,6.08,8.74,,
915,,,7.35,6.85,,,
916,,,8.14,7.47,10.74,,
917,,,9.72,8.92,12.48,,
918,,,6.66,6.11,8.79,,
919,,,3.88,3.56,5.13,,
920,,,7.59,6.35,,,
921,,,8.03,6.72,,,
922,,,4.95,4.54,6.53,,
923,,,8.7,7.27,,,
924,,,2.87,2.64,,,
925,,,5.31,4.88,,,
926,,,3.55,3.26,,,
927,,,3.44,3.16,,,
928,,,4.32,3.97,,,
929,,,3.63,3.33,,,
930,,,6.05,5.58,,,
931,,,2.81,2.58,,,
932,,,3.49,3.25,,,
933,,,3.76,3.5,,,
934,,,5.23,4.8,6.91,,
935,,,5.41,5.05,,,
936,,,6.93,6.37,,,
937,,,6.77,6.22,8.94,,
938,,,10.29,8.6,,,
939,,,5.27,4.84,6.96,,
940,,,4.54,4.17,,,
941,,,6.03,5.53,,,
942,,,6.81,6.36,,,
943,,,,,,,
944,,,,,,,
945,,,,,,,
946,,,,,,,
947,,,,,,,
948,,,,,,,
949,,,,,,,
950,,,,,,,
951,,,,,,,
952,,,,,,,
953,,,,,,,
954,,,,,,,
955,,,,,,,
956,,,,,,,
957,,,,,,,
958,,,,,,,
959,,,,,,,
960,,,,,,,
961,,,,,,,
962,,,,,,,
963,,,,,,,
964,,,,,,,
965,,,,,,,
966,,,,,,,
967,,,,,,,
968,,,,,,,
969,,,,,,,
970,,,,,,,
971,,,,,,,
972,,,,,,,
973,,,,,,,
974,,,,,,,
975,,,,,,,
976,,,,,,,
977,,,,,,,
978,,,,,,,
979,,,,,,,
980,,,,,,,
981,,,,,,,
982,,,,,,,
983,,,,,,,
984,,,,,,,
985,,,,,,,
986,,,,,,,
987,,,,,,,
988,,,,,,,
989,,,,,,,
990,,,,,,,
991,,,,,,,
992,,,,,,,
993,,,,,,,
994,,,,,,,
995,,,,,,,
996,,,,,,,
997,,,,,,,
998,,,,,,,
999,,,,,,,
1000,,,2.45,2.25,3.23,,
1001,,,2.27,2.08,2.99,,
1002,,,3.28,3.01,4.32,,
1003,,,2.14,1.96,2.82,,
1004,,,2.85,2.62,3.77,,
1005,,,2.29,2.1,3.02,,
1006,,,2.58,2.37,3.4,,
1007,,,3.51,2.93,4.7,,
1008,,,4.26,3.91,5.63,,
1009,,,4.2,3.51,5.64,,
1010,,,3.19,2.67,4.28,,
1011,,,2.34,1.95,3.14,,
1012,,,2.71,2.49,3.58,,
1013,,,3.01,2.76,3.97,,
1014,,,3.21,2.68,4.3,,
1015,,,4.42,3.69,5.92,,
1016,,,3.34,3.07,4.41,,
1017,,,3.53,2.95,4.74,,
1018,,,3.48,2.91,4.66,,
1019,,,3.34,2.79,4.48,,
1020,,,3.03,2.53,4.06,,
1021,,,3.96,3.31,5.31,,
1022,,,2.83,2.36,3.79,,
1023,,,2.96,2.48,3.97,,
1024,,,6.28,5.25,8.42,,
1025,,,2.83,2.36,3.79,,
1026,,,2.99,2.5,4,,
1027,,,2.88,2.41,3.86,,
1028,,,4.51,3.77,6.04,,
1029,,,3.61,3.02,4.84,,
1030,,,2.33,2.14,3.08,,
1031,,,3.27,2.73,4.38,,
1032,,,2.87,2.4,3.84,,
1033,,,3.02,2.53,,,
1034,,,3.38,2.82,4.53,,
1035,,,2.55,2.34,3.36,,
1036,,,2.23,1.86,2.99,,
1037,,,3.05,2.55,4.09,,
1038,,,3.07,2.56,4.11,,
1039,,,4.75,3.97,6.37,,
1040,,,4.02,3.36,5.39,,
1041,,,2.57,2.15,3.44,,
1042,,,2.74,2.29,3.68,,
1043,,,3.62,3.03,4.86,,
1044,,,3.29,2.75,4.42,,
1045,,,3.05,2.55,4.09,,
1046,Round,3.6,3.55,2.97,4.76,,
1047,,,4.43,3.7,5.94,,
1048,Round,5.4,3.87,3.56,5.11,,
1049,Round,4.1,3.3,2.76,4.42,,
1050,,,3.58,3.29,4.73,,
1051,Round,3.6,3.4,3.12,4.49,,
1052,Heart,3.1,3.26,2.72,4.37,,
1053,,,5.5,4.6,7.38,,
1054,,,3.73,3.42,4.92,,
1055,,,4.36,3.64,5.84,,
1056,,,2.7,2.25,3.62,,
1057,,,3.74,3.13,5.02,,
1058,Heart,3.5,3.3,3.08,,,
1059,Round,6.3,4.58,4.27,,,
1060,Round,5.4,6.45,6.02,,,
1061,Round,6.3,4.16,3.88,,,
1062,Round,6.3,6.7,6.25,,,
1063,Round,4.5,4.27,3.98,,,
1064,Ngọc trai,,3.4,2.84,,,
1065,Round,7.2,7.99,7.45,,,
1066,Round,7.2,10.84,10.11,,,
1067,Round,7.2,6.61,6.17,,,
1068,Round,6.3,4.39,4.09,,,
1069,Round,6.3,3.01,2.81,4.04,,
1070,Round,6.3,8.08,7.42,10.67,,
1071,Round,6.3,2.8,2.61,3.74,,
1072,Round,7.6,7.59,6.96,,,
1073,Round,6.3,4.52,4.15,5.97,,
1074,Round,6.3,6.91,6.44,,,
1075,Round,8.1,4.92,4.59,,,
1076,Round,5.4,2.96,2.76,,,
1077,Round,6.3,4.36,4,5.75,,
1078,Round,6.3,2.43,2.26,3.26,,
1079,Round,6.3,2.91,2.71,3.9,,
1080,Round,6,3.76,3.45,,,
1081,Round,5.4,4.01,3.74,,,
1082,Round,6.3,4.06,3.73,5.36,,
1083,Round,5.4,6.35,5.93,,,
1084,Round,5.4,3.63,3.39,,,
1085,Round,7.2,3.82,3.57,,,
1086,Round,5.4,6.71,6.26,,,
1087,Round,7.2,10,9.32,,,
1088,Round,7.2,8.18,6.84,,,
1089,Ngọc trai,,3.93,3.29,,,
1090,Round,6.3,6.56,6.12,,,
1091,Round,5.4,4.19,3.91,,,
1092,Round,6.3,10,9.32,,,
1093,Round,5.4,4.93,4.6,,,
1094,Round,6.5,4.76,4.44,,,
1095,Round,6.3,4.46,4.1,5.89,,
1096,Round,6.3,7.03,6.55,,,
1097,Round,6.3,9.51,8.87,,,
1098,Round,5.4,3.45,3.17,,,
1099,Round,5.4,4.84,4.44,,,
1100,Round,5.4,5,4.18,,,
1101,Round,5.4,4.78,4.39,,,
1102,Round,5.4,3.9,3.58,,,
1103,Round,6.3,7.55,7.04,,,
1104,Round,5.4,7.2,6.72,,,
1105,Round,4.5,5.37,4.93,,,
1106,Round,5.4,3.32,3.05,,,
1107,Round,5.4,4.5,4.14,,,
1108,Round,6.3,5.16,4.74,6.82,,
1109,Round,6.3,7.09,6.61,,,
1110,Round,6,3.85,3.59,,,
1111,Round,5.4,5.89,5.49,,,
1112,Round,7.2,4.16,3.88,,,
1113,Round,6,6.88,6.42,,,
1114,Round,4.5,5.25,4.9,,,
1115,Round,5.4,4.07,3.8,,,
1116,Round,5.4,3.56,3.32,,,
1117,Round,6.3,6.52,6.08,,,
1118,Round,6.3,2.36,2.2,3.08,,
1119,Round,5.4,3.46,3.22,,,
1120,Round,4.5,3.39,3.16,,,
1121,Round,5.4,3.55,3.31,,,
1122,Round,7,3.24,2.74,4.22,,
1123,Round,6.3,8.53,7.96,,,
1124,Round,6.3,8.53,7.96,,,
1125,Round,5.4,5.89,5.49,,,
1126,Round,5.4,5.82,5.43,,,
1127,Round,6.3,7.48,6.87,,,
1128,Round,6.3,8.64,7.93,,,
1129,Round,5.4,6.63,6.09,,,
1130,Round,5.4,8.7,8.11,,,
1131,Round,6.3,8.43,7.86,,,
1132,Round,5.4,6.93,6.47,,,
1133,Round,5.4,7.34,6.85,,,
1134,Cushion,8,9.46,8.82,,,
1135,Princess,4,3.42,3.19,,,
1136,Emerald,"8,0*6,8",5.4,4.94,,,
1137,Emerald,6.88,4.89,4.56,,,
1138,Emerald,7.5,5.49,4.64,,,
1139,Emerald,7.3,4.6,4.29,,,
1140,Princess,5.4,4.59,3.35,,,
1141,Pear,9.1,3.94,3.67,,,
1142,Heart,6,8.95,8.35,,,
1143,Oval,8,3.78,3.5,,,
1144,Oval,7,4.99,4.17,,,
1145,Round,6,3.34,3.11,,,
1146,Round,6.3,4.95,4.62,,,
1147,Round,5.4,3.41,3.18,,,
1148,Round,5.4,3.36,3.13,,,
1149,Round,6.4,4.76,4.44,,,
1150,Round,6.3,5.32,4.96,,,
1151,Round,6.3,7.05,6.57,,,
1152,Round,6.3,5.16,4.81,,,
1153,Round,6.3,4.95,4.62,,,
1154,Round,5.4,3.4,3.17,,,
1155,,,4.37,4.01,5.77,,
1156,,,4,3.22,5.29,,
1157,,,4.1,3.76,5.41,,
1158,,,3.01,2.77,3.98,,
1159,,,4.68,4.3,6.18,,
1160,,,2.7,2.17,3.57,,
1161,,,3.8,3.49,5.02,,
1162,,,4.23,3.53,5.67,,
1163,,,5.36,4.92,7.08,,
1164,,,4.62,3.86,6.19,,
1165,,,4.24,3.54,5.69,,
1166,,,3.99,3.33,5.35,,
1167,,,3.74,3.44,4.94,,
1168,,,3.72,3.65,5.24,,
1169,,,4.85,4.05,6.5,,
1170,,,5.75,4.8,7.7,,
1171,,,4.79,4.39,6.31,,
1172,,,5.05,4.22,6.78,,
1173,,,4.89,4.09,6.56,,
1174,,,5.11,4.27,6.85,,
1175,,,4,3.35,5.37,,
1176,,,5.79,4.84,7.77,,
1177,,,4.8,4.01,6.44,,
1178,,,4.44,3.71,5.95,,
1179,,,7.11,5.94,9.53,,
1180,,,4.32,3.61,5.79,,
1181,,,3.93,3.28,5.26,,
1182,,,4.11,3.43,5.51,,
1183,,,5.57,4.65,7.46,,
1184,,,5.85,4.89,7.84,,
1185,,,3.03,2.78,4,,
1186,,,3.38,2.83,4.54,,
1187,,,2.99,2.5,4.01,,
1188,,,4.37,3.66,5.86,,
1189,,,4.85,4.06,6.51,,
1190,,,3.6,3.31,4.75,,
1191,,,2.78,2.32,3.72,,
1192,,,4.12,3.44,5.52,,
1193,,,4.41,3.69,5.91,,
1194,,,5.12,4.28,6.87,,
1195,,,4.8,4.01,6.43,,
1196,,,3.87,3.23,5.19,,
1197,,,4.06,3.39,5.44,,
1198,,,4.7,3.93,6.3,,
1199,,,4.82,4.03,6.46,,
1200,Round,3.6,4.23,3.53,5.67,,
1201,Round,3.6,4.09,3.42,5.48,,
1202,,,5.4,4.51,7.24,,
1203,Round,4.5,4.55,4.18,6.01,,
1204,Round,4.1,4.28,3.58,5.74,,
1205,,,4.39,4.03,3.48,,
1206,Round,3.6,4.06,3.73,5.37,,
1207,,,5.22,4.36,7,,
1208,,,6.07,5.08,8.14,,
1209,,,5.17,4.75,6.83,,
1210,,,5.64,4.71,7.56,,
1211,,,4.47,3.73,5.99,,
1212,,,6.07,5.07,8.13,,
1213,,,3.71,3.1,4.98,,
1214,,,4.72,3.94,6.32,,
1215,,,11.01,10.27,,,
1216,Emerald,13.6,26.05,24.3,,,
1217,,,15.9,14.83,,,
1218,,,13.55,12.64,,,
1219,,,17.8,16.6,,,
1220,,,19.22,17.93,,,
1221,,,9.71,8.91,12.81,,
1222,,,16.44,15.09,21.7,,
1223,,,9.75,8.95,12.87,,
1224,,,14.06,13.11,,,
1225,,,14.06,13.11,,,
1226,,,8.5,7.81,11.22,,
1227,,,7.77,7.13,10.25,,
1228,,,6.22,5.71,8.21,,
1229,,,11.33,10.41,14.96,,
1230,,,11.92,11.11,,,
1231,,,13.38,12.48,,,
1232,,,12.4,11.56,,,
1233,,,14.42,13.45,,,
1234,,,12.67,11.82,,,
1235,,,14.18,13.81,,,
1236,,,11.82,11.02,,,
1237,,,12.8,11.1,,,
1238,,,13.27,12.37,,,
1239,,,11.38,10.6,,,
1240,,,8.77,8.18,,,
1241,,,12.22,11.4,,,
1242,,,8.4,7.83,11.26,,
1243,Princess,4,7.42,6.92,9.95,,
1244,Princess,4,10.44,9.59,13.78,,
1245,Round,6.3,17.54,16.36,,,
1246,Round,5.4,13.65,12.73,,,
1247,Round,4.5,11.73,10.94,,,
1248,Round,5,15.43,14.39,,,
1249,Round,5.4,10.21,9.52,,,
1250,Round,5,9.24,8.61,,,
1251,Round,5,10.8,10.07,,,
1252,Round,5.4,10.8,10.07,,,
1253,Round,5.4,12.02,11.2,,,
1254,Round,5.4,12.55,11.7,,,
1255,Round,5,10.77,10.04,,,
1256,Round,5,10.33,9.63,,,
1257,Round,5.4,12.05,11.24,,,
1258,Round,5,10.09,9.41,,,
1259,Round,5,13.96,13.02,,,
1260,Round,5,9.54,8.9,,,
1261,Round,5,11.83,11.03,,,
1262,Round,5.4,13.38,12.47,,,
1263,Round,6.3,17.1,15.94,,,
1264,Round,6.3,27.26,25.42,,,
1265,Round,4.5,10.23,9.54,,,
1266,Round,5.4,15.99,14.91,,,
1267,Round,5.4,10.33,9.63,,,
1268,Oval,8,9.97,9.3,,,
1269,Round,5,14.53,13.55,,,
1270,Round,5.4,10.63,9.91,,,
1271,Round,5.4,12.33,11.47,,,
1272,Round,5,9.09,8.47,,,
1273,Round,4.5,19.68,18.35,,,
1274,Round,6.3,10.57,8.83,,,
1275,Round,5,17.94,15,,,
1276,Round,5,14.89,12.44,,,
1277,Round,5.4,13.22,11.05,,,
1278,Round,6.3,16.49,13.78,,,
1279,Round,4.5,7.73,6.46,,,
1280,Round,6,11.48,9.6,,,
1281,Round,4.1,16.78,14.03,,,
1282,Round,5.4,20.97,17.53,,,
1283,Round,5.4,9.93,8.3,,,
1284,Round,6,9.97,8.33,,,
1285,Round,6,10.91,9.12,14.62,,
1286,Round,4.1,12.22,11.39,,,
1287,Round,5.4,10.19,8.52,,,
1288,Round,6.3,9.18,7.67,,,
1289,Round,6.3,12.8,10.7,,,
1290,Round,4.5,8.38,7,,,
1291,Round,6.3,18.2,15.21,,,
1292,Round,5,16.52,13.81,,,
1293,Round,4.5,10.03,8.39,,,
1294,Round,4.1,16.89,14.12,,,
1295,Round,6,13.08,10.93,,,
1296,Round,6.3,11.27,10.34,14.87,,
1297,Round,5.4,12.15,10.15,,,
1298,Round,6.4,10.51,8.79,,,
1299,,,8.38,7.82,,,
1300,Princess,4.5,10.75,8.98,,,
1301,Princess,5.4,12.62,10.55,,,
1302,Princess,5.5,14.34,11.99,,,
1303,Princess,5,13.52,11.3,,,
1304,Princess,4.5,13.64,11.4,,,
1305,Princess,5,16.42,13.72,,,
1306,Princess,4.5,11.58,9.68,,,
1307,Princess,4.5,19.89,16.63,,,
1308,Princess,6,12.37,10.34,,,
1309,,,15.36,12.84,,,
1310,,,17.74,14.83,,,
1311,,,16.46,13.76,,,
1312,Princess,5.4,13.38,11.18,,,
1313,Princess,4.1,12.77,10.67,,,
1314,Emerald,8,17.13,14.32,,,
1315,Emerald,6.3,14.42,12.05,,,
1316,Emerald,8,11.39,9.52,,,
1317,Emerald,8,17.4,14.55,,,
1318,Emerald,6.5,11.54,9.65,,,
1319,Emerald,8,15.07,12.6,,,
1320,Emerald,8,16.93,14.15,,,
1321,Emerald,5.4,13.84,11.56,,,
1322,Oval,7,11.69,9.77,,,
1323,Oval,8,9.95,8.31,,,
1324,Oval,8,13.55,11.32,,,
1325,Oval,8,10.53,8.8,,,
1326,Cushion,7.5,16.3,13.62,,,
1327,,,9.32,7.79,,,
1328,,,9.32,7.79,,,
1329,,,16.29,13.61,,,
1330,,,10.53,8.8,,,
1331,,,6.53,5.46,,,
1332,,,11.2,9.36,,,
1333,,,10.96,9.16,,,
1334,,,15,12.54,,,
1335,,,14.3,11.95,,,
1336,,,11.62,9.71,,,
1337,,,10.62,8.88,,,
1338,,,10.62,8.88,,,
1339,,,8.02,6.71,,,
1340,,,12.49,10.44,,,
1341,,,8.4,7.02,,,
1342,,,12.41,10.38,,,
1343,,,10.61,8.87,,,
1344,,,10.61,8.87,,,
1345,,,23.32,19.49,,,
1346,,,12.75,10.65,,,
1347,,,11.63,10.85,,,
1348,Round,6.1,12.98,12.1,,,
1349,Round,6.3,11.82,11.02,,,
1350,Princess,7.2,14.08,13.13,,,
1351,Round,7.1,10.88,10.14,,,
1352,Round,6.3,9.95,9.28,,,
1353,Round,4.1,15.78,14.71,,,
1354,Emerald,8,13.91,12.98,,,
1355,Emerald,9.1,12.42,11.59,,,
1356,Oval,11.8,14.97,13.96,,,
1357,Oval,9,11.67,10.88,,,
1358,,,1.53,1.41,,,
1359,,,1.47,1.35,,,
1360,,,1.29,1.19,,,
1361,,,1.58,1.47,,,
1362,,,1.67,1.56,,,
1363,,,1.33,1.24,,,
1364,,,2.12,1.98,,,
1365,,,1.75,1.63,,,
1366,,,2.09,1.95,,,
1367,,,1.42,1.32,,,
1368,,,2.34,2.19,,,
1369,,,1.2,1.12,,,
1370,,,1.89,1.76,,,
1371,,,1.53,1.43,,,
1372,,,1.08,1.01,,,
1373,,,1.84,1.69,2.43,,
1374,,,1.54,1.42,2.04,,
1375,,,3.82,3.08,5.05,,
1376,,,4.22,3.88,5.58,,
1377,,,1.49,1.37,1.97,,
1378,,,2.27,2.08,2.99,,
1379,,,2.68,2.46,3.53,,
1380,,,2.27,2.12,,,
1381,,,2.27,2.11,,,
1382,,,2.37,2.21,,,
1383,,,2.47,2.3,,,
1384,,,2.74,2.55,,,
1385,,,2.7,2.52,,,
1386,,,2.8,2.61,,,
1387,,,2.9,2.7,,,
1388,,,2.36,2.2,n,,
1389,,,2.4,2.23,,,
1390,,,2.49,2.32,,,
1391,,,2.56,2.39,,,
1392,,,2.23,1.86,,,
1393,,,2.3,1.92,,,
1394,Round,8.5,112.71,105.11,,,
1395,Round,8.5,4.87,4.54,,,
1396,,,38.42,35.83,,,
1397,,,52.34,48.8,,,
1398,,,5.88,5.4,,,
1399,,,1.32,1.21,1.74,,
1400,,,3.08,2.83,4.07,,
1401,,,3.16,2.9,4.17,,
1402,,,,,,,
1403,,,,,,,
1404,,,5.26,4.91,,,
1405,Round,5.4,16.46,15.35,,,
1406,,,11.39,10.62,,,
1407,,,5.34,4.98,,,
1408,,,10.98,10.24,,,
1409,,,16.1,15.02,,,
1410,Cushion,4,11.32,10.56,,,
1411,,,14.64,13.65,,,
1412,,,7.15,6.67,,,
1413,,,8.59,8.01,,,
1414,,,15.67,14.61,,,
1415,,,12.76,11.9,,,
1416,,,21.56,20.11,,,
1417,,,26.84,25.03,,,
1418,,,20.78,19.08,,,
1419,,,14,12.86,,,
1420,,,16.99,15.85,,,
1421,,,11.92,11.11,,,
1422,,,7.18,6.76,,,
1423,,4.5,1.49,1.39,,,
1424,,,2.81,2.58,,,
1425,,,1.3,1.21,,,
1426,,,1.45,1.35,,,
1427,,,1.53,1.42,,,
1428,,,22.31,20.81,,,
1429,,,24.88,23.2,,,
1430,Round,4.5,20.2,18.84,,,
1431,,,22.81,21.27,,,
1432,,,14.93,13.93,,,
1433,,,15.83,14.76,,,
1434,,,0.45,0.42,,,
1435,,,1.09,1,1.44,,
1436,Round,8.5,28.59,26.66,,,
1437,Round,8.5,31.56,29.43,,,
1438,,,18.63,17.37,,,
1439,,,18.63,17.37,,,
1440,,,,,,,
1441,,,,,,,
1442,,,,,,,
1443,,,,,,,
1444,,,1.46,1.22,,,
1445,,,1.9,1.59,,,
1446,,,2.04,1.71,,,
1447,,,2.44,2.04,,,
1448,,,1.76,1.47,,,
1449,,,1.87,1.56,,,
1450,,,1.89,1.58,,,
1451,,,1.91,1.6,,,
1452,,,2.01,1.68,,,
1453,,,1.89,1.58,,,
1454,,,1.94,1.62,,,
1455,,,2.38,1.99,,,
1456,,,2.22,1.86,,,
1457,,,2.13,1.78,,,
1458,,,2.46,2.06,,,
1459,,,3.06,2.56,,,
1460,,,1.91,1.59,,,
1461,,,2.92,2.44,,,
1462,,,1.64,1.37,,,
1463,,,2.25,1.88,,,
1464,,,1.96,1.64,,,
1465,,,2.18,1.82,,,
1466,,,1.75,1.47,,,
1467,,,2.44,2.04,,,
1468,Round,4.5,2.03,1.7,,,
1469,,,2.11,1.77,,,
1470,,,2.41,2.02,,,
1471,,,3.1,2.59,,,
1472,,,2.22,1.85,,,
1473,,,2.08,1.74,,,
1474,,,,,,,
1475,,,,,,,
1476,,,,,,,
1477,,,,,,,
1478,,,,,,,
1479,,,,,,,
1480,,,,,,,
1481,,,,,,,
1482,,,,,,,
1483,,,,,,,
1484,,,,,,,
1485,,,,,,,
1486,,,,,,,
1487,,,,,,,
1488,,,,,,,
1489,,,2.32,1.94,3.11,,
1490,,,3,2.5,4.02,,
1491,,,2.33,1.95,3.13,,
1492,,,2.77,2.32,3.72,,
1493,,,2.62,2.19,3.41,,
1494,,,2.94,2.46,3.94,,
1495,,,2.38,1.99,3.2,,
1496,,,2.73,2.29,3.67,,
1497,,,2.25,1.88,3.02,,
1498,,,3.13,2.62,4.2,,
1499,,,2.26,1.89,3.04,,
1500,,,2.77,2.32,3.72,,
1501,,,1.73,1.45,2.32,,
1502,,,2.61,2.18,3.5,,
1503,,,2.06,1.72,2.76,,
1504,,,2.47,2.07,3.32,,
1505,,,2.07,1.73,2.77,,
1506,,,2.7,2.26,3.63,,
1507,,,1.74,1.45,2.33,,
1508,,,2.4,2,3.21,,
1509,,,1.93,1.62,2.59,,
1510,,,2.53,2.11,3.39,,
1511,,,1.4,1.17,1.88,,
1512,,,1.94,1.63,2.61,,
1513,,,2.57,2.15,3.45,,
1514,,,2.33,1.95,3.13,,
1515,,,2.07,1.73,2.78,,
1516,,,2.59,2.16,3.47,,
1517,,,1.76,1.47,2.36,,
1518,,,2,1.67,2.68,,
1519,,,2.1,1.75,2.81,,
1520,,,2.72,2.28,3.65,,
1521,,,2.27,1.9,3.05,,
1522,,,2.77,2.32,3.72,,
1523,,,3.2,2.68,4.29,,
1524,,,3.68,3.07,4.93,,
1525,,,2.34,1.96,3.14,,
1526,,,3.25,2.72,4.36,,
1527,,,2.05,1.71,2.75,,
1528,,,2.72,2.27,3.64,,
1529,,,2.25,1.88,3.01,,
1530,,,2.69,2.25,3.61,,
1531,,,2.13,1.78,2.86,,
1532,,,2.73,2.28,3.66,,
1533,,,2.89,2.41,3.87,,
1534,,,3.4,2.84,4.56,,
1535,,,2.2,1.84,2.95,,
1536,,,3.34,2.79,4.47,,
1537,,,,,,,
1538,,,,,,,
1539,,,,,,,
1540,,,,,,,
1541,,,,,,,
1542,,,,,,,
1543,,,,,,,
1544,,,,,,,
1545,,,,,,,
1546,,,,,,,
1547,,,,,,,
1548,,,,,,,
1549,,,,,,,
1550,,,,,,,
1551,,,,,,,
1552,,,,,,,
1553,,,,,,,
1554,,,,,,,
1555,,,,,,,
1556,,,,,,,
1557,,,,,,,
1558,,,,,,,
1559,,,,,,,
1560,,,,,,,
1561,,,,,,,
1562,,,,,,,
1563,,,,,,,
1564,,,,,,,
